26	3	2023-04-25 15:31:57.707312	[154.8378, 180.3303, 154.8178, 180.2971]
26	4	2023-04-25 15:32:06.139856	[154.8034, 180.0425, 154.8049, 180.0188]
26	5	2023-04-25 15:32:14.568363	[154.7422, 179.6783, 154.7621, 179.6861]
26	6	2023-04-25 15:32:22.995485	[154.7734, 179.4163, 154.7623, 179.3923]
26	7	2023-04-25 15:32:31.440454	[154.847, 179.2239, 154.8408, 179.2005]
26	8	2023-04-25 15:32:39.850743	[154.8147, 178.9586, 154.8279, 178.955]
26	9	2023-04-25 15:32:48.278343	[154.8012, 178.6989, 154.7957, 178.6778]
27	0	2023-04-25 15:34:10.767411	[150.089, 176.1471, 150.0728, 176.1219]
27	1	2023-04-25 15:34:19.179341	[150.0207, 175.9071, 150.018, 175.891]
27	2	2023-04-25 15:34:27.625107	[149.9393, 175.6212, 149.932, 175.5997]
27	3	2023-04-25 15:34:36.090160	[149.8703, 175.3229, 149.8672, 175.3053]
27	4	2023-04-25 15:34:44.529542	[149.8304, 175.0294, 149.8263, 175.0119]
27	5	2023-04-25 15:34:52.939209	[149.8046, 174.7441, 149.8021, 174.7242]
27	6	2023-04-25 15:35:01.424253	[149.7826, 174.7031, 149.7844, 174.6555]
27	7	2023-04-25 15:35:09.828140	[149.7997, 174.2022, 149.8033, 174.1846]
27	8	2023-04-25 15:35:18.257753	[149.8342, 173.9372, 149.8281, 173.9157]
27	9	2023-04-25 15:35:26.682418	[149.8236, 173.6887, 149.8346, 173.6826]
28	0	2023-04-25 15:36:48.469799	[145.1268, 171.1826, 145.1258, 171.1713]
28	1	2023-04-25 15:36:56.878988	[145.0413, 170.9277, 145.0335, 170.9094]
28	2	2023-04-25 15:37:05.278213	[144.9426, 170.6548, 144.9289, 170.6331]
28	3	2023-04-25 15:37:13.703972	[144.8646, 170.3725, 144.8662, 170.3581]
28	4	2023-04-25 15:37:22.114705	[144.8293, 170.0802, 144.8323, 170.0676]
28	5	2023-04-25 15:37:30.509304	[144.8234, 169.815, 144.8211, 169.7996]
28	6	2023-04-25 15:37:38.920194	[144.7954, 169.5325, 144.7842, 169.5088]
28	7	2023-04-25 15:37:47.334090	[144.7779, 169.2563, 144.7792, 169.2395]
28	8	2023-04-25 15:37:55.777530	[144.8018, 169.0001, 144.8045, 168.9889]
28	9	2023-04-25 15:38:04.216601	[144.8168, 168.7641, 144.817, 168.75]
29	0	2023-04-25 15:39:16.764629	[140.0781, 166.5514, 140.0632, 166.5316]
29	1	2023-04-25 15:39:25.159405	[139.8767, 166.2407, 139.8559, 166.2158]
29	2	2023-04-25 15:39:33.585647	[139.7282, 165.8939, 139.7559, 165.9018]
29	3	2023-04-25 15:39:41.998172	[139.6474, 165.5459, 139.6533, 165.538]
29	4	2023-04-25 15:39:50.436699	[139.7262, 165.3436, 139.7034, 165.2974]
29	5	2023-04-25 15:39:58.868598	[139.7148, 165.0532, 139.7201, 165.041]
29	6	2023-04-25 15:40:07.267248	[139.683, 164.7476, 139.696, 164.7445]
29	7	2023-04-25 15:40:15.677010	[139.6887, 164.4658, 139.6845, 164.4477]
29	8	2023-04-25 15:40:24.090134	[139.7443, 164.2301, 139.7418, 164.2131]
29	9	2023-04-25 15:40:32.574402	[139.7227, 163.9319, 139.7293, 163.9211]
30	0	2023-04-25 15:41:41.324753	[135.0946, 161.783, 135.0792, 161.7644]
30	1	2023-04-25 15:41:49.726777	[134.8571, 161.4864, 134.8462, 161.4676]
30	2	2023-04-25 15:41:58.122301	[134.6888, 161.1629, 134.6881, 161.1487]
30	3	2023-04-25 15:42:06.518772	[134.621, 160.8618, 134.6167, 160.8437]
30	4	2023-04-25 15:42:14.929556	[134.5625, 160.5373, 134.561, 160.5163]
30	5	2023-04-25 15:42:23.360234	[134.5554, 160.2105, 134.5558, 160.1957]
30	6	2023-04-25 15:42:31.817804	[134.5504, 159.8857, 134.5578, 159.8714]
30	7	2023-04-25 15:42:40.277381	[134.6056, 159.5832, 134.6063, 159.5679]
30	8	2023-04-25 15:42:48.688505	[134.6543, 159.3122, 134.6554, 159.2933]
30	9	2023-04-25 15:42:57.100182	[134.7198, 159.0698, 134.7248, 159.0501]
31	0	2023-04-25 15:44:03.899729	[130.0582, 156.9181, 130.036, 156.8965]
31	1	2023-04-25 15:44:12.280323	[129.7628, 156.6038, 129.7501, 156.5848]
31	2	2023-04-25 15:44:20.710812	[129.6047, 156.2996, 129.5931, 156.2746]
